log_debug, MemBlock@CYX, input/potw1508a_4k.tif, 4329, 2568, 3, 62839326 microseconds
log_debug, MemBlock@CYX, input/potw1508a_7k.tif, 6607, 2568, 3, 94893421 microseconds
log_debug, MemBlock@CYX, input/potw1508a.tif, 9000, 2568, 3, 128195941 microseconds
log_debug, MemBlock@CYX, input/santa-ana-vulkan.jpg, 12821, 5591, 3, 398821655 microseconds
log_debug, MemBlock@CYX, input/skyscraper-clipart-superman-building-superhero-building-cartoon-png.png, 920, 361, 3, 1904335 microseconds
log_debug, MemBlock@CYX, input/STEVE_High-res_Ryan-Sault.jpg, 8616, 8432, 3, 403925139 microseconds
log_debug, MemBlock@CYX, input/Water_of_Leith_by_Keanu_Kerr.jpg, 3840, 2160, 3, 47762424 microseconds
log_debug, MemBlock@CYX, input/Water_of_Leith_by_Keanu_Kerr.tmp.jpg, 12821, 5591, 3, 402505621 microseconds
log_parallel_2, MemBlock@CYX, input/166370483-56cb36da5f9b5879cc54103c_1k.jpg, 1000, 666, 3, 83175 microseconds
log_parallel_2, MemBlock@CYX, input/166370483-56cb36da5f9b5879cc54103c_2k.jpg, 2000, 1333, 3, 362544 microseconds
log_parallel_2, MemBlock@CYX, input/166370483-56cb36da5f9b5879cc54103c.jpg, 5760, 3840, 3, 2326898 microseconds
log_parallel_2, MemBlock@CYX, input/Airbus_Pleiades_50cm_8bit_RGB_Yogyakarta.jpg, 5494, 5839, 3, 4701228 microseconds
log_parallel_2, MemBlock@CYX, input/Airbus-Spot6-50cm-St-Benoit-du-Lac-Quebec-2014-09-04.jpg, 5181, 4828, 3, 3251403 microseconds
log_parallel_2, MemBlock@CYX, input/Everest_kalapatthar_1k.jpg, 1152, 1012, 3, 165435 microseconds
log_parallel_2, MemBlock@CYX, input/Everest_kalapatthar_2k.jpg, 2304, 2025, 3, 649217 microseconds
log_parallel_2, MemBlock@CYX, input/Everest_kalapatthar.jpg, 2304, 3456, 3, 1171597 microseconds
log_parallel_2, MemBlock@CYX, input/Foto-011.tif, 2784, 1891, 3, 825172 microseconds
log_parallel_2, MemBlock@CYX, input/GeoEye_GeoEye1_50cm_8bit_RGB_DRA_Mining_2009FEB14_8bits_sub_r_15_10k.jpg, 10846, 9105, 3, 13329146 microseconds
log_parallel_2, MemBlock@CYX, input/GeoEye_GeoEye1_50cm_8bit_RGB_DRA_Mining_2009FEB14_8bits_sub_r_15_5k.jpg, 5923, 4972, 3, 4117695 microseconds
log_parallel_2, MemBlock@CYX, input/GeoEye_GeoEye1_50cm_8bit_RGB_DRA_Mining_2009FEB14_8bits_sub_r_15_7k.jpg, 7846, 6586, 3, 7059564 microseconds
log_parallel_2, MemBlock@CYX, input/GeoEye_GeoEye1_50cm_8bit_RGB_DRA_Mining_2009FEB14_8bits_sub_r_15_8k.jpg, 8884, 7458, 3, 9545877 microseconds
log_parallel_2, MemBlock@CYX, input/GeoEye_GeoEye1_50cm_8bit_RGB_DRA_Mining_2009FEB14_8bits_sub_r_15_9k.jpg, 9846, 8265, 3, 11065986 microseconds
log_parallel_2, MemBlock@CYX, input/GeoEye_GeoEye1_50cm_8bit_RGB_DRA_Mining_2009FEB14_8bits_sub_r_15.jpg, 11846, 9945, 3, 16175745 microseconds
log_parallel_2, MemBlock@CYX, input/Mount-Nyiragongo-DRC.jpg, 5616, 3744, 3, 2275667 microseconds
log_parallel_2, MemBlock@CYX, input/potw1508a_4k.tif, 4329, 2568, 3, 1431982 microseconds
log_parallel_2, MemBlock@CYX, input/potw1508a_7k.tif, 6607, 2568, 3, 2193408 microseconds
log_parallel_2, MemBlock@CYX, input/potw1508a.tif, 9000, 2568, 3, 2926619 microseconds
log_parallel_2, MemBlock@CYX, input/santa-ana-vulkan.jpg, 12821, 5591, 3, 9298386 microseconds
log_parallel_2, MemBlock@CYX, input/skyscraper-clipart-superman-building-superhero-building-cartoon-png.png, 920, 361, 3, 61603 microseconds
log_parallel_2, MemBlock@CYX, input/STEVE_High-res_Ryan-Sault.jpg, 8616, 8432, 3, 7697845 microseconds
log_parallel_2, MemBlock@CYX, input/Water_of_Leith_by_Keanu_Kerr.jpg, 3840, 2160, 3, 1191023 microseconds
log_parallel_2, MemBlock@CYX, input/Water_of_Leith_by_Keanu_Kerr.tmp.jpg, 12821, 5591, 3, 9319942 microseconds
log_parallel_4, MemBlock@CYX, input/166370483-56cb36da5f9b5879cc54103c_1k.jpg, 1000, 666, 3, 83113 microseconds
log_parallel_4, MemBlock@CYX, input/166370483-56cb36da5f9b5879cc54103c_2k.jpg, 2000, 1333, 3, 374044 microseconds
log_parallel_4, MemBlock@CYX, input/166370483-56cb36da5f9b5879cc54103c.jpg, 5760, 3840, 3, 2170758 microseconds
log_parallel_4, MemBlock@CYX, input/Airbus_Pleiades_50cm_8bit_RGB_Yogyakarta.jpg, 5494, 5839, 3, 3794212 microseconds
